account_id,client_id,account_type,balance
57695,27218,Checking,82319.22
12641,32915,Checking,32678.97
56057,46941,Checking,73.06
84643,71933,Checking,83809.38
84244,43100,Saving,84929.93
85200,15759,Checking,59713.55
92247,41824,Checking,78449.03
48687,59213,Checking,96169.18
56938,7697,Checking,81256.61
14851,15342,Checking,23753.61
13349,38580,Checking,3783.66
49807,22891,Checking,23158.26
15913,62623,Checking,39693.07
98085,44088,Checking,39429.72
10245,86359,Checking,50928.54
82521,98706,Saving,42007.57
20744,61606,Saving,62371.42
44352,37684,Saving,11523.97
47832,11317,Saving,46952.11
19176,88793,Saving,88244.86
29805,3607,Saving,20396.86
63588,55633,Saving,24129.52
26058,39884,Saving,35036.92
51333,8413,Checking,90902.25
10675,1492,Checking,81868.24
39020,68465,Saving,62877.34
30622,70246,Saving,19270.39
14774,70341,Checking,73883.38
77292,52773,Checking,48376.64
34217,97899,Saving,51766.41
20326,82165,Saving,19751.83
74787,86828,Saving,61158.61
52161,76186,Saving,52556.75
63568,90198,Saving,58512.78
68333,34816,Saving,85550.32
56645,4993,Saving,35195.57
61626,95332,Saving,43080.47
12910,56393,Saving,44251.68
17442,33633,Checking,40141.39
43724,90737,Saving,63184.89
57626,53345,Saving,97621.06
11133,18828,Saving,26592.29
96848,34448,Checking,17536.38
16409,32161,Saving,97627.14
77464,96871,Checking,20332.85
18430,96045,Checking,25483.49
21184,30105,Saving,41197.94
12681,76625,Saving,-718.02
78318,26881,Saving,26404.64
13543,96913,Checking,69120.65
61072,72947,Checking,49874.43
30675,54657,Checking,90681.49
76466,63029,Saving,42362.13
40155,41118,Saving,56104.02
41144,80233,Checking,7956.23
47358,39518,Checking,91652.48
67717,81345,Checking,9307.29
17869,2835,Saving,64187.59
37273,72474,Saving,60520.33
90630,3103,Saving,11933.07
49818,95720,Checking,24206.93
96315,80648,Saving,84505.63
21443,58693,Saving,-375.14
44708,85734,Saving,72329.96
94484,22024,Checking,98531.65
80127,1849,Saving,82721.7
34844,49819,Saving,25491.35
94515,79484,Checking,99978.31
60149,69183,Checking,68871.17
17388,84845,Checking,83832.16
95535,22870,Checking,78827.67
63931,27510,Checking,23503.16
74423,32576,Checking,30910.3
48836,26375,Saving,94758.27
26669,21807,Saving,76630.72
22563,47450,Saving,86705.49
32876,5102,Checking,13930.05
26576,64442,Checking,34484.84
52545,83130,Checking,47279.34
31028,33381,Checking,66721.09
23082,15247,Checking,34057.8
92630,45985,Checking,49946.3
15477,81898,Saving,77321.74
45916,54419,Saving,16070.61
18052,37526,Checking,72376.53
88284,94345,Checking,21194.57
11995,18152,Saving,703.66
84233,84044,Checking,51151.83
72190,95451,Saving,18027.0
57282,63793,Saving,59175.83
10409,43263,Checking,27817.56
65615,68492,Saving,34837.93
45449,40335,Checking,27480.62
49590,63098,Saving,52011.02
55482,68148,Checking,59406.01
27307,95867,Checking,9568.32
81483,42816,Checking,8599.08
53064,48483,Saving,20571.67
81325,29269,Saving,12592.46
54966,26100,Checking,39041.68
70408,37791,Saving,51464.51
37156,85040,Saving,2653.6
55883,81630,Checking,82778.27
33910,64991,Checking,1787.83
36664,21412,Checking,86009.63
13902,28417,Checking,91870.13
67481,99666,Checking,2457.14
66588,17439,Checking,37165.37
51792,52082,Saving,39590.15
31039,48474,Saving,34970.36
17805,92052,Saving,30844.39
72133,85271,Saving,74961.6
69406,83473,Checking,7920.43
72166,71918,Saving,19074.77
50223,62567,Checking,8175.98
42741,12102,Checking,57634.08
48328,13417,Checking,6554.44
45958,78554,Saving,5684.05
44907,7837,Saving,98516.54
82161,53602,Saving,39134.02
11409,97943,Checking,32500.8
80785,57415,Saving,77062.04
12173,38327,Saving,59041.88
19600,57654,Saving,59260.64
69705,24001,Checking,2692.3
65511,39166,Saving,78573.4
73197,21614,Checking,4267.32
81869,46970,Saving,63278.64
29744,93483,Checking,75922.05
59046,34346,Saving,70264.51
33758,67249,Checking,12231.94
15562,24762,Saving,53738.98
93626,99618,Checking,74461.97
92811,13173,Saving,58955.62
58078,27686,Checking,97828.06
20003,54867,Saving,36070.08
17311,99522,Saving,87903.39
30900,58013,Saving,43536.82
33914,28442,Checking,37545.43
64393,3221,Checking,34295.19
99689,82632,Checking,14359.28
10561,68874,Saving,13109.22
11744,22964,Checking,65483.98
50987,84333,Saving,21595.78
55959,59844,Saving,85171.85
51256,40930,Checking,29599.84
14599,76769,Saving,55851.95
67208,33062,Saving,40978.9
12938,53391,Saving,55488.9
59808,92143,Checking,32256.34
13440,39793,Checking,69921.62
87301,87849,Checking,68867.56
46810,13361,Saving,27953.97
74609,63705,Checking,15367.41
30365,30565,Saving,59239.72
77823,52854,Checking,81290.99
96780,9320,Checking,33056.26
52708,12020,Checking,63664.03
59143,33517,Checking,83389.24
16739,51919,Saving,87060.43
65727,2204,Checking,38487.33
14973,1918,Saving,79335.38
50391,6831,Checking,98590.51
42974,68985,Checking,34634.33
49576,71605,Saving,36112.96
23733,76014,Saving,30220.91
14431,76877,Checking,21331.95
39887,26495,Saving,87885.12
75059,10503,Saving,42970.0
68357,52555,Saving,90107.62
30492,17460,Checking,28550.87
30445,54444,Saving,38109.78
70699,32698,Saving,15270.6
67579,81409,Checking,30217.83
14793,45923,Saving,67179.9
82283,35405,Checking,1888.63
45799,50645,Saving,27990.07
86640,30827,Saving,38262.3
86273,31921,Saving,3532.81
60484,36383,Saving,86453.13
94888,75331,Saving,82253.43
12117,67746,Checking,72919.74
22249,45011,Saving,25927.45
48031,21840,Checking,32340.75
93697,8215,Checking,80988.22
10099,90573,Saving,83707.12
65815,3598,Checking,11017.98
64404,74018,Checking,17220.52
23639,66866,Checking,44015.11
34775,80413,Checking,11998.27
42085,48190,Saving,71459.55
86163,54036,Checking,10788.22
94500,62702,Checking,7064.09
10848,3546,Saving,6063.77
87206,4096,Checking,24665.8
31129,92613,Saving,64478.87
68956,29547,Saving,49387.65
35555,79371,Saving,59095.29
23292,95910,Checking,96986.76
24231,54637,Checking,42150.33
76062,47021,Checking,69649.36
40492,23634,Saving,18928.41
23268,3853,Checking,68470.31
16315,28751,Checking,39850.91
21701,86021,Saving,20903.96
57416,72816,Checking,14890.59
65846,3350,Checking,31206.55
66675,39074,Saving,17941.33
11434,43889,Checking,46040.58
82456,70641,Saving,75691.46
10834,12970,Checking,62754.19
30443,79592,Saving,22943.81
39975,31403,Checking,-722.03
26336,47204,Saving,78988.87
37366,42829,Saving,1608.84
81409,27673,Checking,12254.6
50387,42802,Checking,93308.4
87461,54476,Saving,97444.11
33061,48743,Saving,22756.04
23188,70013,Saving,-940.91
48676,35874,Checking,97155.85
47350,79938,Saving,2313.62
14637,8074,Saving,87014.18
39151,31423,Checking,40072.4
45236,89717,Checking,25902.43
58941,2528,Checking,29152.92
68823,73418,Checking,773.3
60945,66472,Checking,51417.01
42128,53325,Saving,14881.53
29933,83188,Saving,88598.27
48452,90862,Saving,69313.29
93134,76870,Saving,-90.48
66697,9576,Checking,33876.37
89205,40874,Saving,61659.87
25596,31978,Checking,47641.03
86782,35561,Checking,52117.88
74560,79939,Saving,45824.06
76214,75104,Saving,96208.32
18580,8738,Checking,61976.09
93615,1438,Saving,20620.36
70988,45396,Checking,75729.03
85724,46617,Saving,31990.44
17863,54966,Checking,50413.32
81303,46184,Saving,40653.83
89720,85901,Saving,2921.47
66798,52672,Checking,30013.29
32419,81453,Saving,99043.84
19945,77301,Checking,9358.84
29229,67862,Checking,85973.76
39594,29951,Saving,35096.87
54727,6953,Saving,18394.33
26630,5551,Checking,35432.22
96730,5402,Checking,99179.55
69143,9794,Saving,142.17
99953,11727,Checking,65911.38
50265,39704,Saving,92942.52
60008,45494,Saving,95897.67
39932,33003,Saving,67817.56
68716,45088,Saving,19547.8
93465,21946,Saving,63460.06
92466,65592,Checking,41728.96
47328,20583,Checking,21852.41
29220,28200,Saving,51158.77
13042,57031,Checking,87781.32
10317,18783,Saving,13791.0
79967,35514,Saving,61449.12
70960,68248,Checking,64879.6
63826,64814,Saving,76499.72
18730,74423,Saving,66678.64
93836,18043,Checking,50276.17
84222,15473,Saving,39541.11
10361,2837,Saving,7284.15
83865,38886,Checking,70627.48
62310,92166,Checking,26907.12
38816,18885,Checking,76964.0
92080,74786,Checking,56907.8
35270,4511,Saving,37399.35
91498,85725,Checking,61557.58
39579,64673,Saving,38001.83
97883,61897,Checking,5226.81
70286,54168,Checking,785.53
87971,74372,Saving,51973.29
90008,50323,Saving,99798.98
81517,23067,Saving,81185.02
53290,32481,Checking,87674.2
94909,82895,Checking,4715.99
80029,21553,Saving,99144.2
86415,61188,Checking,23198.21
37185,27246,Saving,21602.86
39514,28198,Saving,92647.41
56629,1408,Saving,91274.89
86227,91538,Saving,2406.06
68094,10862,Saving,86843.85
44092,83737,Saving,53650.85
14703,80392,Saving,56780.06
54371,33084,Checking,85792.58
75778,81233,Saving,65464.83
79692,22085,Checking,21430.26
59100,94042,Saving,41961.93
86727,43967,Saving,99998.92
42182,73704,Checking,77334.01
20128,16748,Saving,34491.54
65117,25516,Checking,48622.82
37483,73860,Checking,67862.01
11972,78607,Saving,50818.63
42488,91520,Checking,38915.6
17246,86454,Saving,76188.99
36413,82929,Checking,96116.24
47504,18592,Checking,99887.05
55645,1450,Saving,3749.04
65101,56212,Saving,53769.65
59554,63332,Checking,65866.6
72349,77279,Saving,29493.16
95882,28582,Checking,18653.49
47181,59286,Checking,19134.66
55239,6986,Saving,51240.51
66823,65615,Checking,68209.36
55039,91648,Checking,32351.14
33498,53003,Saving,11032.35
68165,38489,Checking,95597.76
47745,77919,Checking,30898.71
60744,37813,Checking,81359.3
25883,41186,Saving,53356.85
36275,66142,Saving,35903.61
77945,7636,Saving,90514.46
17489,88194,Saving,71341.87
16173,76696,Saving,65027.66
97976,12516,Saving,89972.54
70617,15392,Checking,81036.32
43719,9646,Saving,70109.11
58618,20906,Saving,22975.91
14159,83388,Checking,37606.01
57363,68351,Checking,58353.77
16443,25475,Saving,33246.38
74440,54605,Saving,95508.18
70518,80647,Checking,15460.83
64284,8738,Saving,5718.95
57393,14910,Saving,78154.88
27458,64187,Saving,92075.64
47952,16979,Checking,91661.97
32576,8326,Checking,67153.2
58949,51518,Checking,56362.57
20867,54519,Saving,93989.73
26637,49507,Saving,-510.96
65065,97430,Saving,16818.76
89238,76184,Saving,80274.59
42113,83769,Saving,86562.38
44532,6169,Checking,28340.89
80489,52455,Saving,28768.33
14118,30975,Saving,80978.43
34018,36731,Saving,30265.6
18117,9310,Saving,46543.79
86694,25374,Checking,55560.34
66591,50223,Checking,70174.54
11717,74280,Checking,35116.42
55304,4289,Saving,51307.16
46209,90116,Saving,73747.12
75161,73273,Checking,26599.19
30233,30880,Saving,66342.05
29553,51126,Saving,79275.19
55395,49649,Checking,79145.43
71638,45691,Checking,589.19
30199,28526,Checking,63286.19
50751,5846,Saving,64659.84
48242,79967,Saving,15858.26
23129,69198,Checking,68889.77
78237,96403,Checking,27215.81
14274,49077,Checking,62533.28
58281,41037,Checking,29222.32
70997,57617,Saving,27522.81
30779,89932,Checking,42517.63
57007,14617,Checking,71956.05
28477,35205,Saving,99368.21
16305,34151,Saving,52386.56
47296,1723,Checking,5942.85
58323,98346,Saving,10494.09
41499,3995,Checking,40332.66
96786,36179,Checking,25703.0
82104,30285,Checking,20183.35
71430,11119,Saving,94196.94
35837,80395,Saving,16227.8
46621,59175,Checking,59906.26
52011,18701,Saving,67713.59
63320,3396,Checking,66975.01
15460,5597,Saving,63248.82
43324,21317,Checking,83738.26
37600,23427,Saving,90936.84
83405,96436,Checking,52800.46
89621,83981,Saving,31740.47
68128,83075,Saving,43798.54
18678,28859,Saving,68297.91
68662,72346,Saving,82727.11
41677,65469,Saving,35108.64
57638,52995,Checking,37516.99
12250,55386,Saving,35871.0
44185,9380,Checking,8984.55
52273,43091,Saving,26975.36
11815,94509,Checking,98819.05
27517,74310,Saving,51623.36
49877,85194,Saving,45409.88
20078,67465,Checking,7300.3
27491,3280,Saving,40755.33
98145,95475,Checking,73337.01
63533,6594,Saving,53501.5
21877,84327,Saving,41762.17
43337,47310,Checking,90210.48
64101,17086,Saving,74026.53
48999,52037,Saving,85911.33
64466,66043,Checking,87556.83
24243,6406,Checking,57210.78
19609,65968,Saving,13924.34
38433,39239,Checking,7891.34
45738,93145,Checking,239.3
51200,5778,Saving,83902.1
73590,94704,Checking,45950.23
32202,93944,Checking,97682.39
19868,73244,Checking,42633.73
79347,27622,Saving,29343.72
92792,54399,Saving,87914.6
75774,10303,Checking,89931.79
21419,71990,Checking,78033.25
47073,31237,Saving,37280.53
67055,24021,Checking,54616.81
29465,83214,Checking,54800.12
89371,74327,Checking,97532.88
52118,37747,Checking,56055.41
88971,53833,Saving,90014.73
65042,75242,Checking,97696.75
56196,91048,Checking,93969.99
65590,16818,Checking,89516.39
85912,75507,Checking,22700.71
28377,60102,Checking,19676.52
46240,33145,Checking,89515.44
99252,28866,Checking,43469.87
88496,16895,Checking,74298.96
76055,32015,Checking,28689.43
82619,96784,Saving,53679.03
10719,29941,Checking,76279.92
79625,84330,Saving,25411.11
17994,41914,Saving,61192.53
47432,81590,Checking,17485.13
11235,61179,Checking,44520.43
17768,52925,Saving,28968.03
63491,49987,Checking,41077.89
96492,28598,Checking,49149.88
90511,48695,Checking,43806.58
30373,10822,Checking,6728.34
28751,41290,Checking,1176.31
59627,23408,Saving,42061.78
98153,97623,Saving,42479.75
56393,33970,Saving,35278.43
76231,44578,Checking,21258.32
62061,58182,Checking,74047.84
14719,85847,Checking,46985.89
86925,99273,Checking,73793.99
64229,71291,Checking,95603.07
29648,69009,Saving,18841.91
74162,68094,Checking,91198.37
68666,91781,Saving,7476.29
35607,3459,Checking,92871.95
18968,1969,Checking,51313.28
93779,11926,Saving,40421.34
50491,31446,Saving,18361.35
98959,16153,Saving,71566.54
33035,55721,Saving,89421.03
23176,75287,Saving,81415.25
80378,1531,Saving,11670.18
76694,72380,Checking,15103.61
96725,42590,Checking,51942.82
92947,30087,Checking,54972.92
63944,95240,Checking,51748.7
88583,12660,Checking,84603.12
79480,18271,Saving,66458.01
92760,8301,Checking,30488.0
38221,22109,Saving,21483.26
38256,35370,Saving,88922.39
46195,31544,Saving,32610.24
84210,72096,Checking,44686.09
53637,64560,Checking,59145.9
81641,48473,Saving,76771.91
41322,57128,Checking,60058.86
44139,78889,Saving,14871.73
22865,83105,Checking,37309.25
63484,65157,Checking,3849.82
58292,67897,Saving,60504.62
22323,62558,Saving,77066.9
14667,48719,Checking,8834.09
44801,21739,Checking,94434.94
96830,90101,Checking,98289.43
28031,89102,Checking,80828.84
96475,58905,Checking,19116.19
67128,78258,Saving,64787.96
96031,83679,Checking,21431.25
77237,42147,Saving,34693.72
74964,60639,Checking,66322.07
62422,80463,Saving,99339.75
48834,2391,Checking,95208.81
68094,25123,Saving,26565.97
41771,83117,Saving,41883.51
18125,35323,Checking,86668.06
63445,81967,Checking,64791.57
54916,21809,Checking,93488.07
62563,56899,Saving,66867.21
67936,25254,Checking,52820.94
41101,74162,Checking,75961.2
44383,24424,Checking,54284.27
62849,43002,Checking,21569.58
60269,85211,Saving,25045.38
25036,83992,Checking,74894.23
38798,74869,Checking,18500.9
64696,42162,Checking,79377.11
55781,33896,Checking,15469.24
28063,86954,Checking,39063.75
42895,85167,Saving,39964.08
12373,49232,Saving,62936.4
65863,92183,Checking,46000.2
94222,64227,Checking,7110.42
97246,39557,Saving,7277.51
88474,17353,Saving,96041.57
15831,43291,Saving,76136.93
48867,37411,Saving,33405.2
46409,85881,Checking,60186.31
45065,29551,Checking,97577.22
27072,94913,Checking,55561.06
63805,25495,Checking,6071.94
14221,76938,Checking,9677.47
21904,3820,Checking,67366.7
61891,34241,Saving,13439.26
26746,47659,Saving,31724.55
15410,24108,Saving,26658.8
68995,84935,Checking,55742.49
17736,31904,Saving,50551.97
76720,65267,Saving,57857.37
87331,90297,Checking,71680.54
52407,34968,Saving,45115.18
99545,91719,Checking,60883.23
42445,8388,Saving,89380.07
12154,38395,Saving,33834.93
29169,26227,Checking,75942.72
15756,82389,Saving,18590.33
55856,65823,Saving,72520.54
88525,37924,Checking,89655.18
93047,90850,Checking,79999.43
42701,4503,Saving,22882.35
16081,46710,Saving,97181.08
70202,65205,Checking,17695.07
61879,29449,Saving,36235.4
11402,76857,Saving,65919.94
40141,26142,Checking,81954.83
45177,43603,Saving,86155.68
18188,11834,Checking,51830.5
97331,10823,Checking,31670.67
30694,73038,Saving,89671.81
30345,74714,Checking,20013.36
10066,36604,Checking,72903.35
44295,97935,Saving,53453.95
11449,16733,Checking,55762.79
22108,75394,Saving,65237.16
44592,81801,Saving,65190.38
41151,84005,Checking,6276.37
11728,89478,Checking,66942.5
36628,36866,Saving,88879.35
53744,93643,Checking,32453.47
44853,14005,Saving,61765.38
67429,25917,Checking,11486.82
93172,87552,Saving,34124.41
18991,20209,Checking,35642.7
78413,48592,Checking,70714.85
26524,71678,Checking,47440.35
16831,44873,Saving,55649.2
16614,89393,Saving,26916.44
78021,48075,Saving,36450.89
80671,23904,Saving,39561.64
54963,76867,Saving,80375.52
36202,46968,Saving,69108.53
53413,40443,Saving,88243.52
92888,50071,Checking,72382.35
94904,2205,Saving,13120.15
31711,18293,Checking,42422.26
71936,88113,Checking,76998.71
39137,86331,Saving,41373.61
54750,2815,Checking,14517.02
88861,96477,Saving,4102.53
64901,4836,Saving,12743.26
36010,33283,Checking,64160.31
37717,33851,Checking,91226.39
21990,42556,Checking,28318.81
78019,54815,Checking,56166.82
57944,73397,Saving,64120.42
65622,39361,Checking,69672.96
27707,2922,Checking,83173.03
37892,45113,Saving,18594.11
46399,30170,Saving,1405.57
13045,21277,Saving,41716.41
74450,91376,Saving,73927.81
79132,35757,Saving,9807.48
73964,92669,Checking,76022.51
88558,12546,Checking,58678.1
81076,40439,Saving,24303.26
79593,40386,Saving,88903.63
52882,54930,Saving,8712.32
21825,12561,Saving,87392.28
80644,32195,Checking,83320.78
95002,76798,Saving,45265.16
47042,94873,Saving,57880.01
37715,7855,Checking,2064.19
12132,16787,Checking,53674.93
88304,60212,Saving,65220.98
87666,67677,Saving,1783.98
33917,14776,Saving,4926.13
38142,91412,Saving,84377.38
75537,13708,Saving,93104.36
97600,24387,Saving,10981.79
85511,11161,Saving,1581.2
33254,99329,Saving,69946.88
57794,95989,Checking,12179.59
32028,65269,Saving,86010.69
74628,48737,Checking,19382.21
11645,85271,Checking,49061.6
86136,67740,Saving,38373.99
61733,64041,Checking,98769.17
53373,46976,Saving,10202.85
41482,55655,Saving,71072.61
64697,51755,Checking,91183.97
13644,18732,Checking,48434.78
33412,70184,Saving,17252.61
45957,30084,Saving,62818.38
97154,60267,Checking,-924.66
23829,15169,Saving,28338.74
65615,80556,Saving,86837.44
46451,40861,Checking,87117.22
82851,85514,Checking,74787.66
50939,48494,Checking,10924.52
37766,90788,Saving,63280.23
47567,69579,Saving,59065.58
59884,26463,Saving,39005.06
