branch_id,date,revenue,operational_cost,profit
87,2024-06-16,497686.23,493271.73,261967.06
19,2024-03-29,229928.89,84112.66,108733.71
78,2024-07-23,195793.88,312626.47,282094.84
19,2024-08-29,810098.21,183967.19,413451.79
65,2024-09-17,797055.97,70893.17,44549.33
80,2024-05-19,761306.41,328072.85,142095.92
43,2024-01-17,769987.83,46704.66,9415.27
92,2024-09-07,358868.18,446624.22,445744.43
94,2024-05-07,332339.56,232685.31,238468.37
35,2024-08-01,343400.42,124873.32,305912.74
41,2024-08-05,512278.96,480268.62,175509.51
30,2024-02-08,918074.21,149384.83,226193.74
29,2024-01-07,420045.05,268078.74,385006.51
75,2024-05-07,425186.98,387432.57,490025.78
26,2024-01-27,857998.32,246530.1,199176.41
95,2024-10-20,466715.64,130509.69,494742.68
89,2024-07-20,596940.2,497800.26,37661.76
86,2024-11-16,98274.64,150255.0,122261.78
50,2024-09-06,30350.46,461695.55,29619.59
63,2024-01-22,211880.04,371179.55,285462.14
87,2024-10-31,996963.6,208865.59,167746.87
24,2024-11-25,703728.29,348297.36,370151.66
100,2024-06-11,452900.6,355510.12,239802.86
10,2024-06-17,104868.41,409446.54,395688.83
30,2024-05-03,256595.29,394969.98,480425.75
34,2024-02-14,923837.15,159139.42,64698.93
93,2024-04-30,437721.35,188568.17,433865.93
84,2024-04-13,767447.85,205196.85,377515.34
90,2024-09-23,625574.83,247076.68,42331.9
62,2024-11-08,503773.11,113687.26,358275.29
6,2024-04-10,184231.25,58779.5,329992.12
36,2024-02-23,975087.9,299347.02,132077.06
4,2024-08-05,276669.85,224398.7,67218.92
37,2024-07-16,682382.56,491041.1,185723.63
48,2024-09-07,142734.49,47605.03,98555.51
75,2024-02-07,465019.79,131111.29,267801.08
99,2024-11-28,643256.32,92773.2,264060.72
47,2024-11-21,116516.55,210706.37,499499.14
79,2024-05-29,418847.22,89419.09,158006.01
18,2024-12-03,816094.55,410625.41,350798.7
47,2024-02-15,584348.17,208557.9,336916.8
17,2024-03-04,650969.04,485835.06,464651.78
40,2024-08-03,605931.03,367212.72,393102.91
77,2024-04-27,242746.78,428074.36,359606.41
67,2024-11-26,705582.26,212431.48,469488.22
13,2024-02-17,89346.31,468330.8,342607.04
61,2024-03-25,775530.46,264578.87,384143.37
33,2024-10-05,428966.22,135685.3,52026.71
43,2024-08-04,692395.78,382407.76,252875.93
25,2024-07-21,415342.61,147742.46,240731.35
48,2024-05-03,841436.68,110375.52,280252.71
52,2024-01-31,93096.19,88369.14,479529.7
26,2024-02-14,137642.91,248108.42,15157.95
40,2024-01-08,984381.66,272396.8,476348.14
85,2024-04-22,403967.9,386160.08,106163.77
93,2024-01-14,12875.82,7187.9,374302.24
41,2024-06-16,906142.65,75765.09,476853.22
19,2024-01-27,638378.39,302766.49,181533.77
74,2024-04-13,522022.12,69577.77,90779.5
90,2024-09-13,793060.24,403264.56,484908.28
82,2024-09-22,731490.19,373160.25,430792.77
50,2024-11-26,569886.92,100676.57,319903.49
1,2024-06-09,290956.72,132766.54,457685.0
12,2024-01-27,892368.92,110668.03,165326.59
81,2024-11-02,686186.96,34029.84,442498.02
70,2024-06-16,585312.54,381288.96,253520.19
55,2024-01-08,503751.59,459976.9,143106.79
6,2024-02-15,202017.34,478169.12,137819.82
59,2024-01-22,906773.31,24044.96,109578.37
54,2024-11-13,613036.27,204088.23,90095.91
69,2024-09-10,207797.09,159438.4,277374.72
57,2024-12-12,926220.5,254664.32,115938.03
10,2024-02-07,968342.05,488298.89,65206.62
5,2024-01-31,876340.92,457890.57,492043.64
23,2024-09-25,103267.26,485799.48,79414.72
76,2024-07-31,282796.1,82166.92,321544.69
50,2024-01-21,589159.13,277803.97,478007.86
99,2024-02-09,276839.21,470408.32,204123.73
69,2024-04-18,710432.83,496587.46,393133.26
93,2024-04-10,106634.01,410019.06,284860.04
2,2024-05-25,159473.07,396283.39,352910.42
85,2024-11-11,189555.67,239978.8,311517.5
60,2024-07-25,133449.56,282047.7,118917.89
45,2024-06-27,505564.37,177327.04,369134.1
70,2024-08-16,519268.61,219637.36,443066.02
26,2024-04-20,325848.09,105262.09,92126.53
98,2024-02-21,391455.63,330034.11,71191.39
96,2024-07-07,846586.53,32327.76,56149.47
95,2024-10-07,531660.21,138930.41,3211.17
5,2024-11-13,216924.74,197806.82,134091.13
31,2024-10-11,896934.21,380959.8,191439.33
31,2024-05-04,91464.33,373991.54,93449.3
32,2024-11-15,347725.66,291561.41,129106.26
65,2024-06-03,114387.86,405329.61,57903.37
37,2024-07-18,63480.02,209935.17,71824.37
4,2024-07-14,940566.08,357103.15,159917.05
54,2024-05-09,556212.56,54849.7,326984.24
95,2024-04-10,694816.62,399879.68,190931.05
31,2024-12-12,471735.83,271038.95,389403.43
28,2024-10-16,83636.5,496831.07,376708.59
77,2024-08-25,635235.61,433067.86,285649.45
18,2024-06-05,590933.22,133936.27,33903.89
33,2024-04-23,501504.78,413774.7,137521.92
73,2024-06-10,47959.69,111434.45,483018.96
13,2024-11-15,684116.26,84634.24,85184.43
96,2024-09-02,373184.77,440157.8,381646.97
75,2024-10-13,321680.11,184239.76,390216.73
99,2024-09-05,124612.88,412862.01,157570.65
15,2024-02-05,567170.59,33645.13,64620.33
63,2024-06-23,929853.19,74328.86,349861.95
50,2024-03-20,563810.05,338118.22,405331.52
59,2024-06-28,431837.22,137497.32,349306.66
82,2024-01-24,281204.78,304078.11,271407.8
62,2024-08-01,310389.16,206948.15,449767.99
78,2024-09-26,832903.92,270932.59,172636.71
87,2024-03-24,146461.37,233682.61,86020.98
47,2024-06-16,552018.19,312761.35,244033.34
35,2024-01-24,562958.22,69784.63,282357.48
4,2024-03-09,648079.4,301327.25,128084.11
65,2024-08-08,221056.27,207457.79,415588.59
57,2024-01-23,878248.72,127021.15,77110.68
36,2024-10-09,346751.19,138256.59,349205.92
77,2024-10-09,177218.71,136703.72,213760.45
90,2024-02-24,667118.24,314319.84,438473.87
56,2024-06-25,475973.48,406308.55,310631.01
82,2024-08-09,675503.33,462334.7,107358.63
83,2024-11-07,656068.6,307931.14,38209.47
14,2024-08-20,798104.74,278920.22,475717.13
13,2024-03-29,292990.32,455784.68,67106.7
50,2024-03-18,548154.27,244553.05,276254.03
38,2024-03-02,291551.28,345198.43,109229.56
84,2024-09-17,644143.71,12880.25,349967.56
24,2024-03-18,256643.4,396859.7,135248.99
23,2024-12-16,188655.61,77377.08,243215.6
9,2024-02-08,652333.6,483758.36,359280.43
85,2024-05-29,625631.08,240890.9,279358.79
8,2024-02-21,227988.67,487144.75,385108.36
72,2024-05-14,952120.2,66640.8,148687.03
55,2024-07-06,499068.25,255962.36,452942.53
72,2024-01-05,789444.95,77976.94,408251.48
15,2024-09-07,604343.93,57725.44,380920.71
61,2024-12-06,400011.41,165541.9,168653.84
85,2024-06-12,382222.94,444862.61,199753.01
50,2024-06-09,504749.81,105773.38,363705.67
69,2024-07-13,183056.99,378011.36,392224.82
57,2024-08-22,474623.01,470668.86,182292.99
55,2024-12-10,112429.01,344114.47,282046.01
81,2024-11-18,991425.13,191275.25,494644.9
19,2024-12-06,61665.01,64690.98,157703.04
48,2024-01-13,11235.12,100093.23,443472.67
94,2024-07-21,274841.01,191681.39,332543.75
76,2024-05-28,732409.71,353363.54,11857.11
53,2024-03-20,224538.8,10796.51,144617.77
9,2024-06-08,249269.36,452259.4,105487.02
57,2024-02-08,534649.03,3546.71,332426.0
72,2024-08-27,565512.49,454773.73,287766.41
14,2024-10-03,737795.3,135332.18,106756.86
69,2024-01-15,306527.87,443490.22,357195.04
53,2024-02-16,742481.59,413184.87,274986.39
58,2024-06-20,211807.77,282360.73,467988.93
30,2024-01-13,978500.59,42013.4,379908.05
26,2024-03-11,278064.62,318801.52,263896.86
15,2024-12-07,352702.23,4729.88,363762.29
83,2024-10-27,22888.4,93898.4,219029.71
48,2024-09-23,96287.47,191185.92,495163.0
27,2024-02-12,983428.71,26867.69,360466.51
45,2024-07-07,636587.39,326763.99,311813.46
93,2024-09-09,259510.02,152989.4,74024.15
25,2024-06-17,818025.53,29402.7,383640.3
2,2024-08-22,584860.12,142826.74,66429.31
10,2024-03-28,784367.95,252060.39,261208.66
57,2024-09-23,437543.5,447925.3,218959.0
32,2024-04-02,25641.1,494030.72,132948.85
22,2024-10-19,874005.27,30288.24,192094.71
94,2024-09-30,920169.75,137346.01,331467.52
71,2024-07-11,234083.19,171806.96,269447.18
33,2024-12-01,685157.48,354948.88,422116.11
56,2024-09-08,180690.95,409023.12,411928.1
96,2024-01-16,72591.61,102436.37,201868.99
88,2024-08-29,390826.64,94552.54,39132.43
60,2024-08-20,99378.13,319902.74,135761.07
72,2024-03-11,610226.26,182301.91,437843.65
51,2024-01-19,515865.13,473263.58,258944.88
52,2024-03-06,837658.44,308745.09,308047.8
69,2024-09-14,470032.94,53480.34,173949.69
85,2024-06-29,813080.66,424582.11,357040.95
84,2024-02-25,105475.47,430514.51,436849.74
100,2024-09-03,507794.01,338204.0,235397.62
6,2024-12-14,229033.43,235668.93,233785.21
5,2024-12-12,162003.26,313792.37,403891.74
73,2024-07-29,233066.58,184782.78,110104.59
14,2024-06-10,638007.6,392323.02,486368.36
77,2024-02-05,817062.59,164825.34,208215.63
59,2024-05-07,949509.2,356966.01,248812.6
98,2024-04-07,629440.6,473656.81,299330.0
77,2024-05-07,613859.17,417102.32,41072.43
71,2024-10-19,251211.36,313055.78,344548.46
60,2024-12-10,404102.49,405736.16,389963.84
32,2024-06-22,192297.51,287724.74,409562.76
46,2024-02-02,468089.77,497128.37,238333.83
45,2024-09-12,315442.05,366881.34,8752.18
65,2024-04-19,10556.09,495663.13,354400.02
33,2024-09-17,501196.9,229807.65,22092.02
65,2024-04-07,39321.19,10480.01,229468.76
43,2024-09-08,841967.64,358582.95,86195.02
51,2024-03-07,337797.18,65907.09,68384.5
66,2024-06-12,127183.18,471733.84,388504.39
69,2024-06-08,926882.07,219094.29,226063.43
14,2024-05-19,308997.88,102735.18,357955.11
46,2024-06-11,545242.14,427259.57,115288.41
34,2024-01-14,392303.01,139921.3,408437.07
66,2024-05-04,442695.74,209593.8,476197.68
49,2024-11-01,861873.14,354057.87,357142.73
26,2024-02-01,782040.41,117231.58,399104.61
36,2024-05-12,640683.76,221244.08,193572.4
45,2024-03-02,345301.46,432457.43,48450.12
83,2024-08-12,569856.46,272843.0,71175.15
27,2024-10-20,739826.19,366018.61,378518.72
53,2024-07-16,439232.25,109815.25,203147.71
53,2024-09-04,495794.22,423020.81,295436.54
83,2024-02-12,911103.65,259493.48,490909.59
32,2024-09-11,302705.38,202865.78,299447.08
65,2024-10-25,644126.85,109288.6,4512.5
59,2024-03-29,752841.33,308890.01,89272.28
2,2024-04-13,616777.17,471512.31,222669.12
49,2024-08-31,45005.23,97610.92,60459.44
89,2024-07-10,498795.59,351281.45,254565.66
65,2024-09-18,645729.9,320782.67,462853.86
22,2024-05-09,614988.1,312247.46,328452.77
100,2024-09-23,978309.18,307010.41,486461.92
17,2024-02-28,199379.71,121889.19,154227.21
18,2024-05-28,548572.46,384876.31,37757.5
16,2024-07-05,343383.96,472860.12,468470.28
42,2024-10-09,267659.43,97192.67,69255.5
47,2024-10-14,409416.51,329305.32,385725.26
63,2024-08-28,905068.86,4989.79,204391.29
9,2024-02-20,517503.35,92504.96,252248.58
24,2024-09-24,794790.92,184037.68,120546.52
34,2024-03-03,7380.43,194417.33,170014.78
79,2024-12-04,357259.21,56597.36,155597.97
62,2024-10-11,358701.41,449560.67,424875.0
56,2024-06-26,875046.44,36026.81,189655.84
90,2024-10-05,361602.73,247264.63,88834.64
40,2024-03-24,69269.21,303262.63,304898.11
39,2024-05-20,313341.09,36370.01,353057.03
26,2024-08-31,762838.84,118832.65,186881.36
39,2024-09-28,921395.82,449301.93,18882.08
40,2024-03-11,195029.83,215139.09,436947.33
82,2024-06-20,601479.54,66069.68,289426.63
59,2024-07-30,148283.46,48431.81,455843.24
22,2024-10-03,656852.03,133425.39,281614.68
39,2024-08-31,156597.91,359218.15,38758.66
48,2024-11-25,180521.17,142823.13,201743.04
99,2024-07-24,756259.35,27407.73,348662.25
26,2024-10-06,137797.91,254332.98,345635.06
36,2024-04-11,64189.61,92167.52,207637.85
73,2024-03-31,940937.98,457276.5,25624.69
29,2024-11-20,311849.06,36241.01,156526.54
3,2024-05-16,973574.72,282287.0,34940.65
79,2024-07-10,952215.64,37895.61,485509.26
2,2024-11-01,333552.77,245267.93,312387.58
44,2024-02-13,416151.01,276154.75,412920.63
96,2024-05-10,791084.9,229976.11,242160.2
49,2024-09-15,170312.15,249229.66,284412.46
40,2024-09-09,983088.23,155197.87,488746.01
20,2024-06-18,32509.28,446444.23,346637.08
82,2024-02-21,189803.66,201970.06,237194.41
50,2024-05-08,621890.36,433034.21,57190.06
52,2024-10-26,139383.02,300235.84,117030.36
4,2024-06-08,303712.01,455204.38,498807.73
43,2024-02-28,950147.39,345051.33,357691.27
74,2024-04-05,940674.27,132120.44,150722.17
93,2024-05-10,475188.46,121183.91,460764.85
95,2024-12-03,629611.22,269897.31,235820.58
8,2024-12-11,722276.38,305160.96,264302.24
63,2024-05-31,613474.34,382024.77,9947.84
86,2024-12-13,683115.15,147679.97,445947.94
54,2024-08-06,524789.89,331167.8,223893.86
81,2024-08-31,869265.66,427807.89,330447.86
12,2024-07-23,612207.08,439992.5,79604.62
96,2024-09-18,925196.0,291097.62,32704.78
75,2024-07-03,498782.17,28782.6,453600.54
23,2024-02-24,935525.94,208513.02,157066.65
63,2024-05-24,773361.76,51243.53,116456.48
100,2024-08-22,491259.12,330485.73,94944.31
85,2024-06-20,720274.04,171933.62,43586.16
48,2024-05-16,179368.03,235317.71,498611.72
46,2024-08-06,914193.19,480699.73,367989.09
3,2024-09-01,611769.76,171869.4,495734.61
23,2024-05-05,606957.46,75469.45,178601.61
97,2024-04-04,74307.31,240367.18,82975.1
92,2024-03-19,971894.61,129992.85,337116.62
54,2024-07-16,202488.31,112668.38,46719.45
76,2024-04-02,277947.29,421114.03,295428.04
63,2024-01-10,429494.59,366391.54,144373.87
33,2024-02-12,684052.37,221962.86,462091.42
97,2024-01-11,805800.84,162594.67,149706.91
80,2024-07-18,955427.41,324897.48,460342.08
69,2024-05-16,715113.38,333977.74,454635.49
23,2024-10-17,340796.41,292539.95,394616.72
90,2024-07-17,294010.44,476745.72,190283.77
27,2024-07-04,678359.63,235942.26,126529.58
50,2024-05-05,43809.33,384911.04,484192.84
19,2024-11-03,194501.46,29298.43,74967.38
24,2024-07-27,224392.53,66506.7,164830.62
50,2024-01-03,104211.44,227827.93,273769.59
24,2024-12-02,447837.79,70482.72,172421.11
94,2024-09-03,880144.82,345258.43,383369.23
39,2024-12-14,621061.16,150861.94,385378.54
57,2024-03-21,898393.11,208370.53,457622.0
36,2024-02-21,928503.45,427378.9,301367.08
23,2024-04-04,912679.55,98402.33,30172.0
9,2024-03-30,18088.29,385533.13,361510.87
60,2024-04-05,200360.02,132741.49,201748.57
2,2024-04-12,275541.28,269562.88,286158.27
17,2024-11-03,352489.28,498518.08,186500.79
1,2024-08-11,349846.8,153938.07,243295.37
29,2024-03-02,448371.03,469277.32,295828.47
35,2024-04-30,762805.76,168674.7,377553.53
83,2024-09-26,458040.54,74393.19,162500.01
98,2024-11-25,263736.65,6870.6,119757.39
16,2024-03-23,633409.04,361568.62,180634.17
65,2024-05-18,163960.55,30309.77,154008.78
99,2024-09-25,92904.18,313631.29,413897.58
52,2024-06-05,400229.11,219511.89,264338.2
18,2024-05-28,887822.83,200999.95,51280.72
48,2024-06-23,132538.24,260137.12,28984.89
99,2024-12-16,244169.77,234569.37,229020.6
22,2024-06-26,777286.41,87289.01,495918.07
69,2024-02-17,280502.77,291239.0,412167.3
69,2024-03-25,320800.87,151111.8,117342.78
94,2024-07-12,246752.59,390896.58,383237.16
73,2024-04-03,932022.62,292985.66,276707.66
67,2024-04-27,334033.41,494041.44,480723.36
30,2024-11-15,230025.91,429762.63,370350.66
10,2024-07-27,778866.75,179040.31,115273.09
86,2024-06-10,391196.01,498288.26,493060.04
78,2024-04-05,861041.28,112751.72,111978.11
91,2024-04-19,819319.53,151818.44,367201.49
30,2024-12-09,933289.73,440018.38,140945.33
84,2024-01-11,92919.2,381797.85,240795.72
5,2024-11-12,931068.53,306572.56,27959.81
70,2024-08-08,577224.9,201366.7,138896.73
81,2024-11-13,220457.64,245539.37,92536.15
73,2024-08-28,527284.08,257025.42,61573.71
14,2024-07-26,647289.13,277354.22,85219.47
71,2024-09-21,525851.56,327991.11,396708.94
24,2024-08-10,247803.41,353451.24,392392.93
97,2024-08-25,155086.2,24435.81,499326.21
57,2024-02-17,987351.39,274474.09,62192.0
44,2024-07-08,141755.09,286877.25,129056.25
19,2024-08-26,116943.48,407193.83,298539.58
15,2024-03-07,247576.03,441804.65,112740.29
33,2024-08-08,653906.97,324364.6,130478.55
49,2024-07-22,635480.91,186968.29,496598.71
72,2024-05-23,727017.83,233863.8,166171.04
8,2024-09-15,437738.24,387664.99,271605.21
12,2024-09-11,169675.21,184556.57,229899.48
48,2024-06-09,354276.27,249217.61,418590.81
62,2024-09-26,10897.25,4081.76,149078.27
80,2024-08-03,668450.03,87831.82,292172.25
12,2024-11-27,368339.32,428616.49,483804.41
62,2024-01-29,779185.71,326780.08,371926.83
27,2024-01-20,290827.84,306706.02,387157.9
95,2024-02-07,439175.06,393342.51,497887.68
5,2024-01-10,123855.94,406702.02,95601.79
25,2024-01-02,413674.88,195043.13,190030.63
73,2024-06-21,18726.72,236691.47,319843.67
72,2024-09-11,358631.55,475268.79,51169.3
1,2024-07-03,674335.6,331046.96,169794.21
21,2024-07-24,471374.48,250216.48,184348.57
93,2024-01-19,929375.69,469005.64,31020.32
7,2024-02-07,78516.13,219009.98,210453.59
85,2024-03-24,850890.88,78588.45,341195.59
12,2024-12-08,754881.75,21818.7,452380.96
42,2024-02-02,990724.22,372903.94,339978.38
64,2024-08-02,608449.61,281169.19,185639.48
45,2024-08-31,696591.58,96728.98,196650.2
59,2024-03-20,25607.1,340512.77,292201.02
89,2024-08-30,446303.31,325376.22,213546.13
45,2024-04-30,300068.47,299394.42,231809.08
68,2024-04-16,321891.02,184164.02,275438.93
23,2024-12-14,39054.64,35831.7,240976.58
16,2024-09-27,714000.54,20259.85,412229.81
4,2024-05-15,630163.79,112436.43,301172.83
84,2024-09-24,883919.25,87974.25,84555.11
91,2024-07-20,847791.77,361284.71,453249.95
25,2024-05-10,219400.95,147371.02,100073.12
9,2024-08-23,429474.91,12482.07,22572.96
71,2024-07-01,745655.9,136176.06,216227.79
64,2024-05-25,414631.37,310644.72,36561.15
91,2024-01-30,731035.77,254474.75,111108.23
56,2024-06-10,629939.12,389245.94,372545.08
45,2024-04-23,441141.77,201628.52,159831.12
75,2024-06-25,851026.98,218567.55,82517.88
17,2024-09-15,683043.62,217515.74,295848.35
61,2024-02-06,36839.23,130901.74,125993.68
74,2024-03-12,655785.97,282135.8,281469.46
24,2024-11-01,212862.52,374970.65,397683.93
34,2024-10-19,470483.05,40778.14,250062.42
97,2024-07-28,749916.23,376708.26,391498.65
72,2024-03-25,228786.56,178097.21,84764.43
38,2024-04-11,249194.18,205254.96,74360.65
22,2024-05-28,612390.19,301576.65,218515.98
87,2024-08-24,777921.81,31146.0,437104.1
14,2024-06-27,388160.48,111853.77,354852.16
45,2024-07-04,775037.19,333857.35,240649.69
55,2024-01-20,183737.2,376021.79,318456.11
24,2024-03-13,94074.5,161187.54,176281.67
97,2024-04-16,585615.15,233303.07,132619.93
69,2024-02-24,174929.61,78535.62,162936.61
14,2024-07-31,602777.59,385878.06,373999.07
4,2024-03-08,827644.92,152500.07,185212.0
48,2024-07-20,675658.78,155765.39,17087.72
79,2024-03-20,14941.53,467285.54,257661.23
45,2024-09-01,991237.0,413309.85,379853.95
89,2024-11-14,662035.63,313581.4,95847.42
8,2024-11-10,176783.93,374379.56,448542.99
37,2024-03-04,603239.49,365613.73,95075.26
64,2024-11-14,635793.72,432083.03,489076.54
91,2024-11-14,309926.65,51336.63,353842.88
53,2024-04-26,184222.22,374460.42,259932.72
86,2024-11-19,259618.3,79691.63,375333.34
5,2024-02-17,286017.52,196579.26,50320.7
68,2024-03-29,885525.88,179153.03,379868.55
65,2024-11-23,120172.69,392837.29,460566.68
53,2024-03-04,577907.55,255608.7,296796.62
81,2024-06-24,748535.29,159041.22,409260.92
48,2024-10-24,975147.87,305379.03,10588.57
34,2024-11-22,244681.36,187408.45,100752.99
87,2024-05-24,207615.64,29769.24,119231.61
10,2024-08-11,471651.91,239264.18,204898.2
55,2024-06-29,699544.61,265872.88,143993.8
1,2024-05-18,950020.17,330518.39,236322.9
53,2024-05-04,250742.66,363782.26,168017.99
6,2024-01-28,604602.25,68668.05,459844.08
97,2024-10-21,742642.02,337078.91,31978.12
23,2024-06-18,614998.78,209275.99,434253.72
35,2024-03-17,569623.36,20112.84,399798.77
93,2024-02-04,207336.44,59990.12,433513.55
73,2024-03-30,774387.03,417686.08,31351.69
100,2024-02-24,454604.49,424096.05,124442.05
75,2024-10-07,695388.28,27078.54,305099.6
8,2024-07-01,88377.46,344985.0,465554.85
9,2024-10-10,242226.22,70441.0,198849.16
81,2024-01-31,934594.79,482686.69,225040.83
53,2024-12-09,729468.61,291466.79,149697.78
72,2024-07-06,890420.7,228933.71,33636.13
77,2024-06-01,453600.06,95041.09,272456.35
78,2024-06-11,816258.22,307358.57,426296.98
38,2024-06-05,785987.44,335180.37,188490.35
2,2024-03-25,797189.98,387464.26,359120.75
59,2024-02-03,23604.1,9617.79,334084.16
37,2024-08-31,759658.25,405752.65,348341.74
72,2024-05-14,296115.0,323449.09,186287.55
59,2024-08-16,386471.38,306320.72,166668.7
47,2024-03-27,401685.11,131501.01,4499.13
24,2024-06-30,864720.7,335451.21,158206.61
41,2024-08-05,997988.08,343228.55,176283.02
73,2024-07-09,537087.1,197913.05,77339.3
67,2024-05-09,175523.68,107252.11,257005.16
95,2024-06-08,997069.13,185999.89,211280.44
93,2024-04-19,333385.44,123663.98,355306.54
