transaction_id,client_id,date,amount,transaction_type,merchant,location,fraud_flag
aeacacc4-0819-4a0d-af51-da4e0f666852,1617,2024-06-17 16:52:12,-1249.76,Credit,"Grimes, Weiss and Hale",Portertown,0
2ba1b4c0-8061-4fba-a092-b6275a6fc636,4010,2024-11-24 03:24:32,2998.68,Debit,Shah PLC,Anneburgh,0
4ba4f148-d3b9-414d-b7c0-b70727a252bf,2240,2024-11-25 11:45:47,-3501.06,Debit,Marquez and Sons,East Gregory,0
21fc5953-fa0d-4532-92f4-da471960e091,9095,2024-03-07 20:01:12,-737.79,Credit,Williams Group,Monicatown,0
05978156-661f-46bc-8051-b1ab4189a59c,6001,2024-10-10 11:17:14,1309.71,Credit,Monroe-Jones,Rogersfort,0
7abecb97-a6ab-4d35-a259-4e7da1911284,7329,2024-05-28 22:30:55,-4721.7,Credit,"Shah, Baker and Williams",Tracymouth,0
c58a9bd0-7e72-4709-83d3-d7444d50b054,5667,2024-10-23 07:32:39,516.25,Debit,"Larson, Zamora and Walker",Port James,0
80a27a49-f037-481e-bb56-d4c2417863b0,9186,2024-06-27 15:06:20,304.88,Debit,"Green, Mercado and Anderson",Rogersbury,0
0b614dc6-0ecd-4d71-afb1-d4e09c44e91d,1182,2024-09-08 22:08:52,806.52,Debit,Smith and Sons,East Robert,0
ed04ea05-9833-43b0-8a04-56abaef68fe0,1310,2024-09-25 14:39:31,4994.33,Debit,Long-Boyd,Jenkinsbury,0
b0ccb7e3-cc1c-4b61-824f-143479f76261,8585,2024-07-08 16:01:50,629.05,Credit,"Hudson, Moore and Brown",Lake Timothyberg,0
395c5d29-528d-4a77-9f8c-ecbaac666bd1,4853,2024-02-23 17:16:21,725.26,Debit,Reeves-Williams,Port Larrytown,0
95b58e55-15e7-4e3a-bf28-a63e77834932,1438,2024-06-04 10:15:43,-798.91,Debit,Barnes-Avery,Whitehaven,0
d937de6e-a7ff-4285-bb39-d4085204fd41,1914,2024-03-09 14:30:11,-3190.31,Debit,Whitaker Group,Lake Dawnmouth,0
f566509e-fbd0-4042-b874-5715e2817134,4643,2024-10-23 02:15:18,4316.97,Debit,Haas LLC,Lake Austinfurt,0
71a53c1a-fcea-44b0-a14f-6342c33124ad,2172,2024-09-14 20:59:58,-3610.22,Credit,James and Sons,South Katie,0
0bbdaf4c-f8ca-4053-9c55-6a45bb2e7536,9488,2024-09-23 04:50:35,-173.26,Debit,"Wright, Clark and Robles",Stevenshire,0
5524de29-0f6b-4f9e-acee-db6309893c2f,1833,2024-10-25 15:02:06,-3571.36,Debit,"Rogers, Hahn and Moran",Port Sheilaville,0
8860fda3-8bc8-4c78-bcf4-bcfcd5d9a238,3588,2024-10-09 01:39:21,628.58,Debit,"Martin, Jensen and Webb",Ramirezport,0
af291546-8442-4898-8392-c9361e350df4,1491,2024-10-09 00:22:44,2944.41,Credit,Johnson PLC,Jamesmouth,0
12677d23-31ce-443f-a99e-a427bee3327f,4925,2024-01-22 14:54:41,2587.79,Credit,"King, Ortega and Wright",Kaitlinmouth,0
39083aac-ccaf-4481-a07b-01420d4e1057,8623,2024-01-24 04:44:03,2469.76,Debit,Thompson-Valentine,Lake Cathyton,0
b890d1ca-bca7-4bb9-826e-8eebcaff847b,8892,2024-03-16 17:56:04,-2826.13,Debit,Huber Ltd,Phillipsport,0
c385365b-5e19-4688-a6bc-d2964b0e50a3,2917,2024-12-16 22:21:11,-4915.6,Debit,"Smith, Fisher and Jackson",Riggsmouth,0
2b396390-96e0-4501-aa55-ece3d5a71c7b,7937,2024-05-26 16:25:57,-2953.5,Credit,Clay and Sons,Isaacbury,0
cc499ab6-710a-4288-9068-7841045fabc9,9352,2024-05-03 10:26:21,335.38,Credit,Zuniga PLC,New Garychester,0
36f9ed3f-46e9-4332-8660-695986abca18,5232,2024-02-28 12:01:13,1064.3,Credit,Mejia LLC,North Michael,0
49241728-15bb-47bf-a6c9-794ff8725454,2388,2024-01-24 23:11:56,4301.18,Credit,Pace Group,New Kevinchester,0
470a9a24-8e9c-437b-8bc4-d1aaf4c3f290,3845,2024-01-01 18:12:47,4029.43,Debit,Garrett PLC,Port Helenfurt,0
87932837-7ebe-4427-88c4-86ef99c907f9,2937,2024-11-05 14:34:32,3873.02,Debit,Thomas-Snyder,Hollyport,0
56b75320-6652-48eb-a652-74bca0ef088f,4624,2024-10-26 08:45:34,-4775.53,Debit,Nelson PLC,Lauraview,0
c8081ab0-2bea-4761-bc65-84630a7fb876,8545,2024-12-07 18:18:20,4974.82,Debit,Jones-Reyes,Reyeston,0
