account_id,client_id,account_type,balance,last_transaction_date
63567,78981,Saving,98547.08,2024-07-08
35462,55426,Checking,60503.65,2024-01-15
75397,74021,Checking,6459.7,2024-01-26
71414,3382,Saving,75988.75,2024-07-19
91847,6862,Saving,16460.55,2024-11-23
97625,33384,Checking,5029.85,2024-05-16
15000,70047,Checking,17705.97,2024-04-11
26945,15311,Checking,67537.74,2024-04-05
86112,39758,Checking,47354.91,2024-06-24
71020,80837,Checking,79443.46,2024-01-07
33082,84261,Checking,35087.21,2024-11-16
14889,2226,Saving,83222.83,2024-07-25
72403,32903,Saving,51979.26,2024-08-22
76330,94576,Saving,76397.12,2024-11-05
67704,10440,Saving,40202.96,2024-05-12
46508,74724,Saving,47660.01,2024-10-12
86106,31432,Checking,44855.62,2024-07-04
58432,92267,Checking,92294.21,2024-02-24
10970,19373,Saving,49277.64,2024-06-15
91020,38376,Checking,72408.21,2024-03-19
33681,97727,Saving,72977.6,2024-05-07
28658,69527,Saving,59060.73,2024-11-20
24021,21158,Saving,98707.15,2024-10-10
96681,83111,Checking,44011.45,2024-05-19
13980,7955,Saving,92167.02,2024-05-05
65999,98211,Checking,26523.52,2024-08-27
30813,28096,Checking,10076.85,2024-04-21
57044,73635,Saving,15515.78,2024-11-27
97106,16893,Saving,78124.25,2024-09-20
76420,49144,Saving,21969.6,2024-07-22
32062,75065,Saving,53159.44,2024-06-05
17025,3662,Saving,86055.95,2024-06-20
50218,40625,Saving,83477.26,2024-02-27
35404,44211,Checking,79028.62,2024-06-29
66716,16831,Saving,40511.42,2024-02-20
99452,8424,Checking,81500.18,2024-06-23
75542,94390,Checking,12917.21,2024-04-20
46701,11422,Checking,27426.61,2024-05-22
49322,7520,Saving,57400.53,2024-05-04
89482,16568,Checking,35002.93,2024-05-20
60865,95748,Checking,16302.8,2024-07-13
25900,98194,Checking,30748.24,2024-09-20
54906,99517,Saving,83441.85,2024-11-14
69755,71831,Checking,45064.29,2024-11-12
29085,96744,Saving,9769.01,2024-05-11
70074,43683,Saving,11864.27,2024-03-25
94148,49402,Checking,72777.66,2024-08-23
53008,58315,Saving,63088.43,2024-07-04
31773,37304,Checking,44962.95,2024-03-04
53109,10933,Checking,31712.08,2024-12-04
24198,78541,Checking,37729.09,2024-04-16
53434,89140,Saving,16244.55,2024-01-05
87699,75863,Saving,40876.91,2024-12-11
40798,3005,Saving,56021.97,2024-06-15
23634,42517,Saving,78774.82,2024-01-02
18380,33578,Saving,68979.59,2024-09-29
62928,57918,Saving,44473.21,2024-03-13
30767,8937,Saving,70022.49,2024-11-26
69243,24691,Checking,77580.9,2024-07-18
75695,45720,Checking,59214.65,2024-03-09
26068,97584,Saving,55240.73,2024-12-02
55767,24612,Saving,34438.54,2024-08-20
48573,1800,Checking,96051.18,2024-05-25
14122,98100,Checking,40156.13,2024-08-23
19013,3753,Saving,72389.89,2024-03-09
54814,68366,Saving,99380.01,2024-11-22
66152,72633,Checking,4349.82,2024-10-10
12994,50344,Checking,10179.96,2024-01-18
32741,9205,Saving,53084.14,2024-05-01
21717,91556,Saving,42094.17,2024-10-28
87755,75926,Saving,91907.32,2024-03-16
97500,36729,Saving,45732.15,2024-09-22
84010,56633,Checking,21103.83,2024-02-16
35508,11955,Checking,81779.23,2024-11-18
59759,97605,Checking,98594.2,2024-08-21
60304,55952,Checking,-552.97,2024-05-14
66238,57528,Checking,30883.82,2024-08-11
84553,53705,Saving,82171.18,2024-02-17
23790,55736,Saving,48757.87,2024-11-29
15114,58402,Checking,85726.68,2024-06-18
52932,54987,Saving,4538.4,2024-02-25
51527,72210,Saving,36106.46,2024-04-26
18197,71034,Saving,58730.83,2024-08-24
55520,44088,Saving,6634.6,2024-09-25
31530,49505,Checking,51149.09,2024-09-03
66133,98728,Checking,38236.61,2024-10-18
66200,82347,Saving,85067.36,2024-11-19
56560,56105,Saving,93627.49,2024-09-08
82380,40486,Checking,20772.44,2024-09-29
53913,86644,Checking,58346.04,2024-08-07
88442,11129,Checking,59021.87,2024-07-19
59797,90834,Saving,78984.99,2024-10-08
48424,45470,Saving,73201.02,2024-10-31
89614,12549,Saving,36204.05,2024-11-13
14589,96184,Checking,17890.54,2024-06-07
97689,18250,Checking,93040.89,2024-07-08
35757,19302,Saving,67540.74,2024-04-05
95850,31981,Saving,45814.11,2024-05-22
12238,97870,Saving,71117.55,2024-02-25
85185,17318,Checking,22610.99,2024-08-15
68118,95614,Saving,20001.08,2024-11-02
95010,35591,Checking,98991.65,2024-02-06
53611,34179,Saving,30497.36,2024-04-21
64587,21061,Saving,59186.05,2024-02-27
76323,76749,Checking,65269.22,2024-12-11
40284,29294,Saving,97284.09,2024-06-06
70224,99517,Saving,83623.01,2024-08-23
47147,56653,Checking,99973.18,2024-03-29
79300,1479,Saving,81991.72,2024-10-13
63180,93247,Checking,10683.63,2024-04-06
65286,88826,Checking,51569.76,2024-03-18
65053,26347,Checking,95473.08,2024-05-24
33835,53928,Checking,8809.83,2024-06-27
62532,79164,Saving,95292.4,2024-03-04
39852,32097,Saving,4548.48,2024-08-28
96385,97608,Checking,49763.2,2024-05-02
31013,80927,Saving,50746.96,2024-11-22
54368,79199,Checking,91978.94,2024-10-09
30711,9694,Saving,-901.83,2024-03-19
33142,6634,Saving,74999.12,2024-07-22
25872,50567,Checking,88197.25,2024-04-03
50175,13990,Saving,9049.88,2024-02-23
64836,12388,Saving,27350.51,2024-04-27
16319,2420,Saving,77238.85,2024-06-16
27470,31777,Saving,84561.63,2024-10-31
10498,96558,Checking,786.45,2024-08-23
68843,61169,Saving,39502.63,2024-05-23
91842,76209,Checking,69789.83,2024-10-16
29119,21198,Saving,515.78,2024-06-30
76056,26517,Checking,28473.25,2024-04-12
12607,45308,Checking,7063.47,2024-07-08
58902,19241,Saving,96370.88,2024-01-10
12281,69889,Saving,25070.72,2024-08-30
72039,89687,Checking,49134.26,2024-07-17
25380,59822,Checking,89190.51,2024-04-10
34300,79206,Checking,46171.25,2024-11-02
74847,20199,Saving,27740.17,2024-09-09
35749,43286,Saving,78875.13,2024-06-06
99161,17522,Checking,51762.36,2024-09-28
19955,95065,Checking,26348.37,2024-02-17
66121,90814,Checking,48628.75,2024-02-13
14833,47469,Checking,88847.77,2024-08-20
64095,32425,Saving,12209.71,2024-06-12
92574,22982,Saving,35941.0,2024-10-08
61373,79306,Checking,45402.57,2024-07-06
67308,98842,Checking,36880.75,2024-02-23
89446,75167,Checking,79227.99,2024-10-04
76805,82479,Checking,-457.81,2024-09-23
61007,71172,Checking,75395.94,2024-06-18
56377,10194,Saving,59721.57,2024-09-16
98498,52808,Checking,-262.22,2024-04-13
37335,89257,Checking,3176.43,2024-07-16
63589,26616,Saving,79082.47,2024-12-03
69520,32241,Checking,8078.89,2024-01-14
75777,17384,Saving,2580.73,2024-06-09
38002,54947,Saving,2004.57,2024-12-16
40196,51721,Checking,40968.64,2024-12-08
66070,42111,Saving,51179.47,2024-08-25
99464,77806,Checking,48299.18,2024-09-27
60617,46269,Saving,94594.4,2024-10-10
52417,93656,Checking,33149.21,2024-03-25
93169,46158,Saving,62675.92,2024-06-11
23257,50268,Checking,16962.75,2024-01-19
40307,50863,Saving,96680.73,2024-10-21
96148,47966,Checking,46922.85,2024-05-24
28150,90431,Checking,41762.32,2024-10-22
14224,5888,Checking,4735.47,2024-05-28
89720,21286,Saving,61726.94,2024-03-07
95165,91984,Checking,25948.17,2024-12-16
67238,16819,Checking,11488.75,2024-06-22
65165,7666,Checking,60554.64,2024-03-19
11842,40767,Checking,29484.15,2024-11-01
28497,48801,Saving,9465.03,2024-02-25
72754,55145,Saving,29274.52,2024-08-07
62511,36081,Checking,59415.01,2024-07-24
78027,70346,Checking,-697.32,2024-10-19
55792,58584,Checking,73182.34,2024-09-05
51459,26991,Saving,74361.76,2024-07-21
82238,83364,Checking,20068.56,2024-05-09
82923,85598,Checking,26129.76,2024-11-19
17228,57507,Saving,82575.51,2024-08-22
58214,72968,Checking,46767.22,2024-09-08
19167,35267,Saving,9716.0,2024-10-07
65373,56262,Saving,28197.18,2024-09-09
30949,78103,Checking,17334.33,2024-11-12
90103,96622,Saving,21012.65,2024-02-02
24480,21256,Checking,78612.49,2024-03-05
27758,29406,Checking,48355.38,2024-01-08
91126,6419,Checking,71876.73,2024-11-16
53114,20166,Checking,58355.61,2024-12-10
50807,66926,Saving,26571.64,2024-01-17
25913,51315,Checking,61104.39,2024-11-06
17927,18897,Saving,66932.72,2024-11-04
72611,93710,Checking,2731.21,2024-01-18
19083,8899,Checking,2122.7,2024-05-29
61881,54902,Saving,46932.23,2024-09-29
96936,22686,Saving,80602.7,2024-10-30
89271,6902,Saving,85720.89,2024-02-27
94464,8230,Checking,61825.5,2024-08-28
70039,66873,Checking,9443.74,2024-05-01
76074,86716,Checking,85758.31,2024-09-17
40294,70564,Checking,28817.58,2024-01-28
60278,40703,Checking,89961.87,2024-11-21
73545,8269,Saving,2425.03,2024-03-18
86370,8730,Saving,69053.9,2024-09-06
71813,68256,Saving,90915.2,2024-04-23
18755,61081,Saving,95648.35,2024-05-05
92612,52568,Saving,39193.46,2024-01-19
58853,62854,Saving,75053.19,2024-02-29
95426,30959,Saving,55648.82,2024-01-17
47515,41296,Checking,19240.54,2024-02-18
86687,16754,Saving,380.1,2024-04-30
89173,98943,Saving,84076.75,2024-10-07
34434,45512,Checking,15415.04,2024-01-30
28653,90894,Saving,40832.91,2024-12-05
89126,78801,Saving,32625.85,2024-10-15
68681,55469,Saving,51975.41,2024-02-28
20507,37343,Checking,2489.89,2024-02-16
94638,97395,Saving,53808.87,2024-06-21
37058,13004,Checking,88118.23,2024-10-01
19286,12373,Checking,73616.47,2024-04-01
20089,87216,Checking,53580.25,2024-10-25
58069,43546,Checking,31847.82,2024-08-26
92262,79251,Saving,35108.92,2024-06-11
46116,49962,Saving,65143.95,2024-12-16
57707,97728,Saving,85270.32,2024-07-12
26660,43788,Checking,20026.75,2024-02-13
59334,23590,Checking,24380.06,2024-07-18
72524,60828,Checking,261.49,2024-12-15
63403,58190,Checking,97520.17,2024-01-24
66759,11212,Checking,434.5,2024-11-17
38046,97148,Saving,53315.13,2024-09-21
99165,37091,Saving,61883.17,2024-04-15
61322,75366,Checking,70147.65,2024-05-19
94660,77982,Checking,73337.29,2024-11-01
85823,83842,Saving,75643.09,2024-09-24
13430,15152,Saving,77244.73,2024-09-10
27996,74046,Checking,70033.68,2024-02-14
69286,31864,Checking,15430.64,2024-07-04
33346,48198,Saving,21450.41,2024-09-30
33786,3072,Checking,64332.14,2024-05-25
36551,14210,Saving,62309.56,2024-08-10
71406,29827,Saving,41971.56,2024-06-15
96472,49027,Saving,79401.91,2024-06-19
52314,72127,Saving,86138.24,2024-08-30
89377,4005,Saving,93181.37,2024-07-29
17763,79462,Saving,-631.55,2024-06-15
29716,69132,Checking,19053.8,2024-02-17
23778,97609,Checking,97599.79,2024-05-11
22013,15911,Checking,63370.61,2024-07-10
20559,68983,Checking,34016.4,2024-04-21
93377,51379,Checking,47898.77,2024-12-14
35097,55865,Checking,71667.25,2024-08-03
98907,88611,Checking,19276.02,2024-07-17
56326,40037,Checking,50876.08,2024-11-06
36447,22319,Saving,63514.04,2024-01-17
16429,44438,Checking,33987.2,2024-03-23
21838,19754,Saving,55568.99,2024-03-10
92354,84599,Saving,94063.19,2024-10-25
88678,88397,Saving,49595.97,2024-01-13
32013,52370,Checking,77359.19,2024-09-08
58536,97816,Checking,42541.53,2024-10-01
27083,50733,Checking,50983.28,2024-07-09
64543,98875,Saving,10473.75,2024-09-02
57995,23267,Saving,43667.17,2024-10-20
45655,36574,Saving,17158.74,2024-02-11
76676,42548,Saving,66402.09,2024-08-11
67622,65083,Saving,85934.27,2024-07-13
62423,16650,Checking,18780.43,2024-02-18
42059,68818,Checking,51701.33,2024-07-02
33145,87734,Saving,89680.46,2024-02-03
11523,13351,Saving,32097.5,2024-10-09
31357,3697,Saving,89299.95,2024-02-27
84703,16733,Checking,27199.73,2024-08-02
91777,92424,Saving,43216.54,2024-10-17
44678,28949,Saving,84148.18,2024-09-19
64675,72082,Checking,10669.03,2024-03-30
26479,48843,Checking,43430.32,2024-02-24
34787,70546,Saving,21887.95,2024-11-02
52481,61071,Saving,47165.03,2024-11-03
39290,60547,Saving,10140.52,2024-05-09
47891,74937,Saving,4013.21,2024-11-09
94865,63683,Checking,65243.47,2024-10-08
90743,76376,Checking,59898.68,2024-06-29
87289,28949,Saving,8457.24,2024-08-18
12514,18301,Checking,81352.35,2024-08-27
50323,41808,Checking,82991.83,2024-05-20
12781,80645,Checking,11138.27,2024-03-24
60050,60723,Checking,25224.36,2024-04-08
18992,93341,Saving,26231.5,2024-02-09
10955,89036,Saving,77407.87,2024-08-25
62013,82190,Checking,34174.09,2024-09-18
99073,42623,Checking,70686.91,2024-07-30
35969,43757,Checking,48697.78,2024-03-05
54838,57647,Saving,5362.15,2024-08-18
26572,32804,Checking,70985.57,2024-10-09
95396,80486,Checking,32159.5,2024-06-30
55941,88023,Checking,-178.16,2024-01-11
77953,87147,Checking,29248.12,2024-08-01
15537,98815,Checking,28425.71,2024-10-10
28982,31012,Checking,94876.65,2024-11-14
27359,57524,Saving,7303.05,2024-05-30
65915,29390,Checking,92189.08,2024-04-24
77134,97647,Saving,36328.91,2024-06-30
87980,41331,Checking,66898.86,2024-10-30
27018,69433,Saving,72136.01,2024-04-14
13651,9919,Checking,23156.64,2024-11-07
82169,98054,Checking,46331.87,2024-08-08
69346,79509,Saving,66579.99,2024-07-31
83592,71114,Checking,46776.32,2024-02-27
29557,55777,Saving,88658.18,2024-03-12
48512,1784,Checking,54967.86,2024-04-20
24337,86569,Saving,76315.67,2024-04-22
69745,72152,Saving,5371.2,2024-08-18
86140,80836,Saving,95264.95,2024-05-28
35707,75664,Checking,13547.17,2024-04-30
39695,56771,Checking,31161.7,2024-02-24
56510,55952,Checking,83895.8,2024-01-18
58221,62810,Saving,81764.64,2024-09-19
93901,30605,Saving,10360.98,2024-08-21
35002,53089,Saving,79267.11,2024-01-03
52254,7569,Saving,63113.71,2024-02-18
51823,68103,Saving,32503.52,2024-07-31
59441,25396,Saving,95904.55,2024-11-23
98124,39267,Checking,74932.03,2024-10-17
30344,56955,Saving,79788.67,2024-07-10
19342,62313,Checking,90394.51,2024-07-26
77913,81604,Saving,60103.8,2024-10-11
43305,3160,Checking,54185.19,2024-10-14
70947,16030,Checking,29082.41,2024-01-30
45051,28998,Saving,47905.99,2024-03-01
59876,92477,Checking,91699.03,2024-01-31
26400,93954,Checking,20303.9,2024-05-09
64441,96877,Checking,35786.64,2024-08-13
35260,85614,Saving,83249.44,2024-04-24
55010,54557,Checking,89189.87,2024-04-13
56834,4366,Checking,47978.08,2024-11-03
50358,26391,Saving,78363.88,2024-04-18
76330,59544,Saving,64290.43,2024-07-11
70758,78722,Checking,18156.06,2024-07-11
49713,50958,Checking,-407.84,2024-07-11
96165,97997,Saving,27977.86,2024-12-03
70681,6620,Saving,7504.37,2024-03-14
31987,23557,Checking,61591.73,2024-07-08
91379,84175,Checking,39547.06,2024-11-26
74866,42996,Checking,25563.17,2024-07-25
71533,57178,Checking,53243.34,2024-01-13
98643,76755,Checking,32254.66,2024-03-15
73093,13833,Saving,89103.94,2024-07-01
50805,89687,Saving,56679.26,2024-11-30
32306,41567,Checking,38207.93,2024-02-16
47090,45066,Saving,46642.1,2024-06-29
19889,29000,Saving,25568.69,2024-09-21
90896,37999,Checking,98098.44,2024-11-17
19533,72894,Checking,24533.39,2024-11-12
12915,92139,Saving,89398.36,2024-04-12
71748,90372,Saving,10605.38,2024-10-17
94787,97194,Saving,5895.85,2024-04-20
56236,23164,Saving,97015.59,2024-04-30
45738,72634,Saving,65024.55,2024-05-01
41718,8806,Checking,39153.43,2024-03-18
54051,73232,Checking,78122.42,2024-12-05
72724,50890,Saving,81700.19,2024-07-29
22400,42651,Checking,62841.94,2024-02-18
20980,7813,Checking,70436.87,2024-10-03
33795,75476,Saving,56908.68,2024-05-03
23694,94949,Saving,47305.82,2024-12-14
56202,72635,Checking,77025.76,2024-02-03
57153,43919,Checking,73089.0,2024-07-05
87906,38751,Checking,58856.98,2024-09-28
98899,5905,Saving,28417.83,2024-02-20
18131,63314,Saving,69285.09,2024-04-29
68030,95297,Saving,66149.37,2024-11-18
78673,11334,Saving,99361.5,2024-12-11
80713,77624,Saving,1870.78,2024-08-12
80317,93536,Saving,85753.25,2024-09-20
79536,35558,Checking,76058.7,2024-02-11
31713,31860,Saving,53409.85,2024-05-09
75660,17535,Checking,74209.53,2024-03-17
45950,26649,Saving,45344.41,2024-07-17
75332,64112,Checking,64294.1,2024-07-26
71039,1525,Saving,94674.48,2024-09-07
13634,30831,Saving,32542.41,2024-10-03
48927,65171,Checking,43508.91,2024-05-17
15115,54528,Saving,32553.03,2024-12-01
17468,25068,Checking,37671.64,2024-09-20
84779,45077,Checking,81431.7,2024-10-25
20589,29059,Checking,-451.36,2024-04-05
71336,10610,Saving,8894.31,2024-10-05
69118,58891,Checking,45283.49,2024-02-06
72021,87263,Checking,39578.39,2024-10-14
53413,98350,Saving,66254.23,2024-01-14
77008,97183,Saving,18364.5,2024-04-25
94918,33742,Saving,23295.51,2024-02-06
52383,87108,Saving,57659.66,2024-08-12
59172,71619,Saving,26654.51,2024-07-28
22628,63781,Checking,81899.78,2024-09-07
38421,24983,Checking,34151.43,2024-02-09
33817,91345,Saving,22013.84,2024-09-27
73086,3436,Checking,5965.76,2024-08-31
27676,64810,Checking,45163.64,2024-07-08
41807,56701,Checking,44971.29,2024-01-11
27368,78377,Saving,78610.69,2024-06-04
36763,26902,Saving,58193.8,2024-06-16
13465,60686,Saving,27414.11,2024-03-04
84906,83263,Saving,88730.89,2024-07-27
42607,8079,Saving,73734.95,2024-04-28
62465,53407,Checking,45958.47,2024-03-03
43776,86835,Checking,58608.98,2024-02-04
67543,12184,Checking,78689.65,2024-03-13
25381,54836,Checking,68980.49,2024-10-07
93517,72358,Saving,21957.06,2024-07-27
77981,49948,Checking,26391.78,2024-05-08
43711,15897,Saving,23431.7,2024-01-09
85450,95546,Checking,36296.6,2024-11-11
11471,34381,Checking,39026.07,2024-09-18
73133,90829,Checking,61877.42,2024-01-27
58692,33316,Saving,57986.99,2024-09-06
36384,90729,Checking,41864.11,2024-11-25
59928,75762,Saving,45656.5,2024-11-30
50262,25521,Checking,18046.46,2024-05-12
96027,39965,Saving,23572.26,2024-10-29
46393,70827,Saving,10970.4,2024-04-11
86997,74621,Checking,92935.38,2024-10-28
17762,85999,Checking,67999.34,2024-11-09
12471,61300,Checking,45974.08,2024-07-01
89252,75572,Checking,1017.07,2024-01-14
36913,34378,Saving,17818.97,2024-07-05
31370,60133,Saving,-646.94,2024-06-17
34007,65456,Checking,71021.43,2024-12-06
98911,72901,Saving,88076.64,2024-09-24
67518,18073,Saving,60955.33,2024-03-23
16918,7154,Saving,78494.25,2024-03-25
56494,15214,Checking,52652.56,2024-10-23
50812,88044,Checking,12783.2,2024-12-09
14781,70355,Checking,73042.38,2024-04-08
98526,80756,Checking,12861.61,2024-03-08
36847,46068,Saving,63000.27,2024-02-08
84628,49490,Checking,44813.23,2024-07-19
26673,25021,Checking,20206.64,2024-07-07
47527,60156,Saving,46684.52,2024-01-17
64990,49688,Saving,2167.82,2024-09-30
45159,80745,Checking,53468.88,2024-09-29
82059,34090,Saving,17367.75,2024-04-07
44430,11073,Checking,36370.98,2024-07-25
25654,12961,Saving,42703.03,2024-02-10
14574,62770,Saving,95769.88,2024-03-11
68711,50452,Saving,773.23,2024-11-23
43720,58556,Checking,99482.95,2024-03-27
25504,30031,Saving,17610.76,2024-09-28
96662,76523,Saving,-900.45,2024-01-30
46911,95615,Checking,55638.69,2024-05-29
11363,40477,Saving,49820.85,2024-05-22
52272,30585,Saving,351.17,2024-03-23
39266,58418,Saving,30491.42,2024-07-30
87730,47142,Saving,29878.16,2024-06-26
40729,48831,Checking,26770.3,2024-01-16
22410,80963,Saving,31475.87,2024-02-28
63688,71960,Saving,66782.59,2024-04-13
60494,32753,Checking,84807.23,2024-03-22
39481,62423,Saving,47693.51,2024-12-16
80354,27499,Checking,65891.76,2024-11-11
23496,44060,Checking,96802.68,2024-11-02
27716,50090,Saving,2409.55,2024-10-05
73920,50237,Checking,15145.86,2024-08-31
31818,84243,Checking,87179.31,2024-02-01
42135,58972,Saving,32181.0,2024-07-21
91636,68819,Checking,44224.35,2024-07-04
29513,55894,Checking,40098.01,2024-07-14
75609,69140,Saving,26058.65,2024-06-07
44962,25705,Saving,57818.48,2024-09-28
45147,54648,Checking,27221.53,2024-05-13
93066,73360,Saving,93571.38,2024-11-02
54224,16662,Checking,43763.67,2024-04-07
87271,33889,Saving,27873.65,2024-11-23
70500,99849,Saving,27560.95,2024-04-16
37580,87737,Checking,3030.33,2024-04-16
19814,25833,Saving,46651.36,2024-10-24
90695,66816,Saving,50114.59,2024-04-24
21803,31296,Saving,1606.24,2024-10-25
81743,28666,Checking,51861.21,2024-02-22
69128,1300,Checking,46777.07,2024-05-23
30286,5238,Checking,88986.72,2024-02-05
38082,40210,Saving,14912.62,2024-07-02
66331,81466,Checking,99218.31,2024-06-11
43953,26449,Checking,63567.63,2024-03-20
12469,61864,Saving,43178.08,2024-11-17
96807,94174,Saving,44391.56,2024-02-02
78438,31681,Saving,74658.04,2024-01-07
13121,4817,Saving,60118.33,2024-10-23
66678,97578,Saving,65895.88,2024-07-19
72280,14721,Saving,11948.15,2024-08-27
84487,9438,Saving,13876.81,2024-09-16
30247,14494,Checking,48048.77,2024-07-14
84995,13774,Checking,25324.1,2024-02-28
81079,59227,Checking,80336.05,2024-03-20
18297,96433,Saving,36207.09,2024-10-19
77385,44291,Checking,67011.79,2024-03-29
60037,88799,Checking,63113.02,2024-09-25
